Employee_Id,JOB_TITLE,FULL_TIME_POSITION,Employer_Id
36561,TDM Project Manager,Y,26660
36562,Auditors - KBGFJG164956-1,Y,26661
36563,Software Engineer 1615.32216,Y,26662
36564,Director,Y,26663
36565,Expense Accountant,Y,26664
36566,Business Intelligence Engineer II ,Y,26665
36567,Sr. Systems Test Engineer,Y,26666
36568,System Administrator,Y,26667
36569,Postdoctoral Research Scholar,Y,26668
36570,Product Manager 1615.59623.8,Y,26669
36571,Physician (General Surgery),Y,26670
36572,Direct Care Professional,Y,26671
36573,Credit Analyst,Y,26672
36574,Computer Specialist/System Support And Development Admin 2,Y,26673
36575,Senior Information Technology Systems Administrator,Y,26674
36576,SAP MM WM Consultant,Y,26675
36577,Senior Software Developer,Y,26676
36578,Software Development Engineer - Applications,Y,26677
36579,Sales Engineers - II,Y,26678
36580,Law Clerk,Y,26679
36581,IT Operations Support Engineer,Y,26680
36582,SAP Computer Systems Analyst,Y,26681
36583,Software Developer,Y,26682
36584,Assistant Professor of Information & Technology,Y,26683
36585,Senior Systems Analyst JC60,Y,26684
36586,Energy Analyst,Y,26685
36587,Global Security Protective Design Manager,Y,26686
36588,Direct Care Professional,Y,26687
36589,"Manager III, Software Dev",Y,26688
36590,Direct Care Professional,Y,26689
36591,Data Scientist 1  ,Y,26690
36592,Design Release Engineer,Y,26691
36593,Mechanical Design Engineer,Y,26692
36594,Market Risk Manager,Y,26693
36595,"Senior Analyst, Analytics",Y,26694
36596,"Assistant Professor of the Practice, Mechanical Engineering",Y,26695
36597,Big Data Engineer,Y,26696
36598,Epilepsy Fellow,Y,26697
36599,Senior Software Developer,Y,26698
36600,SOFTWARE ENGINEER,Y,26699
36601,UX Designer,Y,26700
36602,Manager,Y,26701
36603,Engagement Director,Y,26702
36604,Senior Manager JC45 - IT Project Managers,Y,26703
36605,Senior Associate,Y,26704
36606,Software Engineer (1615.67311),Y,26705
36607,PRODUCT MANAGER,Y,26706
36608, Computer Systems Analyst Consultant,Y,26707
36609,INSTRUMENTATION AND CONTROLS ENGINEER,Y,26708
36610,Analytic Consultant 5 - 017040.001367,Y,26709
36611,"Senior Backend Engineer, Ad Platform",Y,26710
36612,Software Engineer,Y,26711
36613,"Systems Analyst, Logistics",Y,26712
36614,Biochemist,N,26713
36615,Data Engineering Consultant,Y,26714
36616,Senior Manager JC45,Y,26715
36617,SOFTWARE ENGINEER,Y,26716
36618,ServiceNow Developer,Y,26717
36619,Associate Professor Accounting ,Y,26718
36620,Software Engineer,Y,26719
36621,Technical / Business Systems Analyst,Y,26720
36622,.Net Developer,Y,26721
36623,"Software Engineer, Quality IV",Y,26722
36624,Program Manager III,Y,26723
36625,Architect,Y,26724
36626,Salesforce Developer,Y,26725
36627,Hardware Development Engineer,Y,26726
36628,Software Engineer,Y,26727
36629, Application Developer,Y,26728
36630,Senior Systems Analyst JC60,Y,26729
36631,Product Design Engineer,Y,26730
36632,"COMPUTER OCCUPATIONS, ALL OTHERS",Y,26731
36633,Intern 3 (Architectural Intern),Y,26732
36634,Associate Research Scholar,Y,26733
36635,Applied Scientist I,Y,26734
36636,SENIOR WEB UI DEVELOPER ,Y,26735
36637,Software Engineer,Y,26736
36638,Software Engineering Lead,Y,26737
36639,Marketing Manager,Y,26738
36640,Application Engineer 1615.49057,Y,26739
36641,SOLUTIONS ARCHITECT II,Y,26740
36642,Sr. Manufacturing Technician,Y,26741
36643,"MANAGER III, BUSINESS INTELLIGENCE",Y,26742
36644,Component Design Engineer,Y,26743
36645,Solution Architect,Y,26744
36646,Consultant - US ,Y,26745
36647,Business Product Strategy Lead- Facebook Financial,Y,26746
36648,Architect,Y,26747
36649,Senior Manager (Manager Band),Y,26748
36650,Application Developer,Y,26749
36651,"Associate, Senior Developer",Y,26750
36652,"Senior Manager, Systems Engineering",Y,26751
36653,"Test Integration Engineer, Vehicle Controls",Y,26752
36654,"Manager, Development",Y,26753
36655,UX Researcher 1615.67099,Y,26754
36656,Software Engineer,Y,26755
36657,Software Engineering Lead,Y,26756
36658,Senior Manager JC45,Y,26757
36659,Support Engineer II–External,Y,26758
36660,Software Engineering Manager,Y,26759
36661,Senior Security Engineer,Y,26760
36662,Senior Software Engineer,Y,26761
36663,Senior Associate,Y,26762
36664,Architect,Y,26763
36665,Machine Learning Manager,Y,26764
36666,Infrastructure Engineer,Y,26765
36667,Senior Systems Analyst JC60,Y,26766
36668,Senior Design Engineer,Y,26767
36669,Software Development Engineer in Test,Y,26768
36670,Software Engineering Senior Advisor,Y,26769
36671,SR. SOFTWARE ASSOCIATE,Y,26770
36672,Postdoctoral Research Associate,Y,26771
36673,Senior Software Engineer/Developer,Y,26772
36674,Lead System Engineer,Y,26773
36675,Splunk Architect,Y,26774
36676,Sr. ETL Developer,Y,26775
36677,Trade Operations Analyst,Y,26776
36678,DIRECTOR OF DATA QUALITY,Y,26777
36679,Program Manager - Thermal Systems,Y,26778
36680,Financial Analyst 1615.67338,Y,26779
36681,Digital Marketing Strategist,Y,26780
36682,Staff Speech Therapist,Y,26781
36683,Technical Program Manager II,Y,26782
36684,Software Development Engineer I,Y,26783
36685,Implementation Analyst ,Y,26784
36686,"Manager, Cloud Engineering",Y,26785
36687,Software Development Engineer II,Y,26786
36688,"Senior Analyst, Product Growth",Y,26787
36689,Postdoctoral Research Fellow,Y,26788
36690,System Architect,Y,26789
36691,"MTS 1, Information Security Engineer",Y,26790
36692,"Data Scientist, Supply",Y,26791
36693,Software Quality/Test Engineer,Y,26792
36694,SQL Server Developer,Y,26793
36695,CIVIL ENGINEER,Y,26794
36696,Manager-Business Analyst/Business Intelligence Analyst ,Y,26795
36697,QA ANALYST,Y,26796
36698,Software Engineer,Y,26797
36699,"Vice President, Acquisition Partner Management",Y,26798
36700,Antenna Engineer,Y,26799
36701,Senior Engineer,Y,26800
36702,Software Developer,Y,26801
36703,Sr. Software Developer,Y,26802
36704,Lead VDC Engineer,Y,26803
36705,SOFTWARE ENGINEER,Y,26804
36706,Assistant Professor,Y,26805
36707,Finance Business Intelligence Analyst 1615.46833,Y,26806
36708,DEVELOPER ANALYST,Y,26807
36709,Sr. Manager Medical Operations 20516.3017,Y,26808
36710,DevOps Engineer,Y,26809
36711,Applications Consultant 4,Y,26810
36712,Database Administrator,Y,26811
36713,Software Development Engineer II,Y,26812
36714,Senior SAS,Y,26813
36715,Senior Software Engineer ,Y,26814
36716,Computer Specialist / Testing and Quality Analyst 3,Y,26815
36717,Software Developer,Y,26816
36718,Digital Tech Program Lead Analyst,Y,26817
36719,Technical Lead,Y,26818
36720,"AVP, Technology System Engineer – Servicing Applications",Y,26819
36721,Sr. Software Developer,Y,26820
36722,Principal Software Developer,Y,26821
36723,Storage Engineer,Y,26822
36724,SR. ARCHITECT,Y,26823
36725,Software Engineer ,Y,26824
36726,Business Analysts,Y,26825
36727,SOFTWARE DEVELOPMENT ENGINEER II,Y,26826
36728,Technical Support Engineer,Y,26827
36729,Senior Product Security Engineer,Y,26828
36730,SAP Basis Administrator Sr.,Y,26829
36731,"Sr. Software Engineer, Systems Infrastructure",Y,26830
36732,Principal Data Analyst  (20012.3018.7),Y,26831
36733,Software Developer,Y,26832
36734,Enterprise Big Data/MDM Architect,Y,26833
36735,Purchasing and Supply Continuity Team Manager,Y,26834
36736,Senior Researcher,Y,26835
36737,SOFTWARE ENGINEER,Y,26836
36738,Software/.Net Developer,N,26837
36739,Product Manager II,Y,26838
36740,Senior Software Engineer,Y,26839
36741,Principal Architect,Y,26840
36742,Sr Engr Cslt-Full Stack,Y,26841
36743,Lead Software Developer,Y,26842
36744,Senior Design Engineer,Y,26843
36745,Financial Analyst III,Y,26844
36746,SOFTWARE DEVELOPER,Y,26845
36747,Technical Architect,Y,26846
36748,Software Engineer,Y,26847
36749,Post Doctoral Research Associate,Y,26848
36750,Podiatrist,Y,26849
36751,Software Engineer,Y,26850
36752,Software Engineer Manager,Y,26851
36753,Staff Scientist,Y,26852
36754,"Senior Analyst, Reporting & Analytics",Y,26853
36755,BI Analyst – Revenue Cycle,Y,26854
36756,DATA MANAGER,Y,26855
36757,SAS Analyst,Y,26856
36758,OneWeb PC IT Product Owner,Y,26857
36759,Medical Technologist,Y,26858
36760,Senior Scientist,Y,26859
36761,Java Developer,Y,26860
36762,"Director, Software Engineering 1615.35573",Y,26861
36763,Research Scientist,Y,26862
36764,Sr. Insurance Applications Architect,Y,26863
36765,Applications Engineer,Y,26864
36766,Mathematics Instructor ,Y,26865
36767,Industry Specialist II,Y,26866
36768,CLINICAL LABORATORY TECHNOLOGIST,Y,26867
36769,Product Designer (UI/UX),Y,26868
36770,"Manager III, PMT- External Services",Y,26869
36771,QA ANALYST,Y,26870
36772,Associate,Y,26871
36773,Assistant Professor,Y,26872
36774,Sr Business Intelligence Developer,Y,26873
36775,Software Engineer,Y,26874
36776,Hospitalist,Y,26875
36777,Senior Project Manager - CRM,Y,26876
36778,Principal Scientific Engineering Associate ,Y,26877
36779,SOFTWARE ENGINEERING MANAGER,Y,26878
36780,Lead Activation Technician,Y,26879
36781,Assistant Professor,Y,26880
36782,Sr. Python Developer,Y,26881
36783,Professional Services II,Y,26882
36784,Software Engineer,Y,26883
36785,"Technology Specialist, Patent Agent",Y,26884
36786,Software Development Engineer I,Y,26885
36787,Assistant Professor,Y,26886
36788,Software Development Engineer- Systems,Y,26887
36789,"Developer, RPG Applications",Y,26888
36790,Project Manager - US ,Y,26889
36791,DATABASE ARCHITECT,Y,26890
36792,Principal Software Engineer / Java Developer,Y,26891
36793,Principal Product Manager,Y,26892
36794,Physical Therapist,Y,26893
36795,Software Engineer 1615.42190,Y,26894
36796,Software Engineer (11525.2398),Y,26895
36797,Software Engineer,Y,26896
36798,SR. AI / ML ENGINEER,Y,26897
36799,Preschool Director,Y,26898
36800,Software Developer,Y,26899
36801,Postdoctoral Research Fellow,Y,26900
36802,Manager JC50,Y,26901
36803,Assistant Coach Women's Soccer,Y,26902
36804,Classroom Teacher - Dual Language Immersion (DLI),Y,26903
36805,Visiting Professor - Vanderbilt-Mellon Post Doctoral Fellow,Y,26904
36806,Network Quantitative Engineer,Y,26905
36807,Research Fellow,Y,26906
36808,System Architect - III,Y,26907
36809,Design Engineering Manager,Y,26908
36810,Robotics Engineer,Y,26909
36811,Art Director (Advertising) ,Y,26910
36812,Telecom Engineer,Y,26911
36813,Associate Data Analyst- KBGFJG125554-2,Y,26912
36814,Senior Central Monitoring Analyst II,Y,26913
36815,Project Delivery Specialist,Y,26914
36816,Lean Sigma Black Belt,Y,26915
36817,Principal Backend Engineer (New Initiatives),Y,26916
36818,Pathways Operations Manager - MBA,Y,26917
36819,Power Engineer,Y,26918
36820,SOFTWARE DEVELOPER (ETL/INFORMATICA),Y,26919
36821,Product Manager,Y,26920
36822,"Manager II, Product Management",Y,26921
36823,"Associate, Portfolio Management",Y,26922
36824,Data Scientist,Y,26923
36825,Software Engineer,Y,26924
36826,Director,Y,26925
36827,Software Developer,Y,26926
36828,IT PROJECT LEAD,Y,26927
36829,Project Manager,Y,26928
36830,Associate,Y,26929
36831,Senior Accountant,Y,26930
36832,Business Development Expert,Y,26931
36833,Senior Associate JC60 - NSS,Y,26932
36834,Applications Consultant 2,Y,26933
36835,Application Development Manager,Y,26934
36836,USER EXPERIENCE DEVELOPER -PRODDEV,Y,26935
36837,"Software Developers, Applications - KBGFJG69821-6",Y,26936
36838,Saas Software Project Manager,Y,26937
36839,QA Engineer,Y,26938
36840,Software Engineer,Y,26939
36841,Database Administrator,Y,26940
36842,"PROGRAM OFFICER, SSRC AFRICA INITIATIVES",Y,26941
36843,AB INITIO DEVELOPER,Y,26942
36844,Pharmacist,Y,26943
36845,LEAD UX DESIGNER,Y,26944
36846,Commodity Specialist Manager,Y,26945
36847,Senior Digital Solutions Consultant,Y,26946
36848,Vice President / Team Manager-Sys Engineering,Y,26947
36849,Advisory Senior Consultant,Y,26948
36850,Systems Analyst Consultant,Y,26949
36851,In House Counsel,Y,26950
36852,"Software Developers, Applications - KBGFJG69821-6",Y,26951
36853,Software Senior Engineer,Y,26952
36854,SOFTWARE ENGINEER,Y,26953
36855,SOFTWARE ENGINEER,Y,26954
36856,Software Engineer - Specialist,Y,26955
36857,Senior Site Reliability Engineer ,Y,26956
36858,Senior Assistant Traffic Engineer ,Y,26957
36859,Principal Scientist,Y,26958
36860,Senior Principal Software Engineer,Y,26959
36861,.NET APPLICATION DEVELOPER,Y,26960
36862,Applications Consultant 2,Y,26961
36863,Law Clerk/ Legal Research Analyst,Y,26962
36864,APPLICATIONS DEVELOPER,Y,26963
36865,Sr Business Analyst,Y,26964
36866,PROJECT MANAGER,Y,26965
36867,"SENIOR ANALYST,  LIVE OPS ANALYTICS",Y,26966
36868,Technical Architect,Y,26967
36869,Business Analyst Systems Messaging,Y,26968
36870,Project Manager - US ,Y,26969
36871,Senior Designer.,Y,26970
36872,Senior Analyst,N,26971
36873,Network Administrator - III,Y,26972
36874,Senior Program Director (Operations Manager),Y,26973
36875,Vice President,Y,26974
36876,Software Engineer 2,Y,26975
36877,Machine Learning Engineer,Y,26976
36878,"Manager, Partner and Product Success",Y,26977
36879,Software Developer,Y,26978
36880,Software Engineer,Y,26979
36881,Therapist,Y,26980
36882,Software Engineer 1615.67154,Y,26981
36883,Chief Executive Officer,Y,26982
36884,Senior Software Engineer,Y,26983
36885,Software Engineer (4),Y,26984
36886,Software Developer,Y,26985
36887,Database Administrator,Y,26986
36888,Program Manager,Y,26987
36889,Electronic Design Engineer III,Y,26988
36890,Senior Big Data/Machine Learning Engineer,Y,26989
36891,"Lead Developer, API-eCommerce",Y,26990
36892,Digital Product Manager ,Y,26991
36893,Data Security Engineer,Y,26992
36894,Senior DevOps Engineer,Y,26993
36895,Postdoctoral Research Fellow ,Y,26994
36896,"WEB UI DEVELOPER, SSR ADV",Y,26995
36897,Lecturer,Y,26996
36898,SAP EWM Managing Consultant,Y,26997
36899,Senior Techinical Support Engineer,Y,26998
36900,TECHNOLOGY LICENSING ASSOCIATE,Y,26999
36901,"Director, Projects",Y,27000
36902,Network Security Administrator,Y,27001
36903,"Senior Specialist, Security Testing",Y,27002
36904,Full Stack Developer,Y,27003
36905,"Director, Data Management Team Lead",Y,27004
36906,Bigdata Engineer,Y,27005
36907,Digital Solution Consultant Sr. Advisor,Y,27006
36908,INDUSTRIAL ENGINEER,Y,27007
36909,Senior Associate Regulatory Analyst,Y,27008
36910,SYSTEMS ANALYST,Y,27009
36911,Enterprise Resource Analyst IV,Y,27010
36912,Senior Software Engineer,Y,27011
36913,Product Innovation Engineer,Y,27012
36914,Senior Software Developer,Y,27013
36915,Automation Architect,Y,27014
36916,Technology Consulting Specialist,Y,27015
36917,Lead Software Engineer,Y,27016
36918,Statistician,Y,27017
36919,Staff Scientist,Y,27018
36920,Applications Development and Support Engineer III,Y,27019
36921,Data Scientist III,Y,27020
36922,Senior Staff Software Engineer ,Y,27021
36923,ASSISTANT PROFESSOR,Y,27022
36924,Researcher,Y,27023
36925,Investment Analyst,Y,27024
36926,Elementary Bilingual Teacher,Y,27025
36927,Staff Engineer,Y,27026
36928,Assistant Professor,Y,27027
36929,POSTDOCTORAL RESEARCH ASSOCIATE,Y,27028
36930,Engagement Manager (Operations Research Analyst),Y,27029
36931,Operations Software Quality Analyst II,Y,27030
36932,Software Engineer,Y,27031
36933,Sr. Product Marketing Manager,Y,27032
36934,Sr. Director Sales,Y,27033
36935,SLR Development Lead,Y,27034
36936,Quality Assurance Engineer ,Y,27035
36937,Biomedical Specialist,Y,27036
36938,Human Immune Monitoring Core Director,Y,27037
36939,Analytics and Compensation Program Manager,Y,27038
36940,Sr. Software Engineer,Y,27039
36941,Manager -- Procurement,Y,27040
36942,"Workday Manager, Technology Architecture",Y,27041
36943,Domain Manager – Water Management Project,Y,27042
36944,Sr. Solution Architect,Y,27043
36945,Principal Data Scientist,Y,27044
36946,Research Support Specialist,Y,27045
36947,Instructor in Clinical Investigation,Y,27046
36948,IT Testing Engineer II,Y,27047
36949,Research Engineer,Y,27048
36950,PRINCIPAL SOLUTION ARCHITECT,Y,27049
36951,Support Security End User Infrastructure-System Engineer IV,Y,27050
36952,RESEARCH ASSISTANT,Y,27051
36953,Scientist III,Y,27052
36954,Clinical Assistant Professor,Y,27053
36955,Devops Engineer,Y,27054
36956,Research Associate,Y,27055
36957,Sr. Functional Safety Engineer I,Y,27056
36958,"Attending Physician, Pediatric Rheumatology",Y,27057
36959,SOFTWARE DEVELOPER,Y,27058
36960,Designer ,Y,27059
36961,Research Scientist,Y,27060
36962,Postdoctoral Associate,Y,27061
36963,Research Associate,Y,27062
36964,Data Engineer,Y,27063
36965,Process Engineer II - KBGFJG84857-2,Y,27064
36966,Research Scientist ,Y,27065
36967,Research Associate,Y,27066
36968,Research Associate,Y,27067
36969,Quality/Test Engineer 2,Y,27068
36970,DEVOPS SOFTWARE ENGINEER,Y,27069
36971,Quality Assurance Engineer ,Y,27070
36972,Engineer,Y,27071
36973,Supplier Quality Engineering Supervisor,Y,27072
36974,"Engineer, SDET",Y,27073
36975,Assistant Professor of Marketing,Y,27074
36976,Research Support Assistant,Y,27075
36977,Resident Mechanical Engineer,Y,27076
36978,Sr. Software Developer ,Y,27077
36979,Quantitative Engineer,Y,27078
36980,GIS Analyst,Y,27079
36981,Data Scientist,Y,27080
36982,Associate Data Engineer,Y,27081
36983,Associate Software Engineer,Y,27082
36984,Associate Software Engineer,Y,27083
36985,Assistant Professor,Y,27084
36986,Assistant Professor,Y,27085
36987,DevOps Engineer,Y,27086
36988,Software Engineer,Y,27087
36989,Planner,Y,27088
36990,Software Engineer,Y,27089
36991,Medical House Staff - Fellow,Y,27090
36992,Product Analysis & Design Specialist,Y,27091
36993,Researcher IV,Y,27092
36994,Postdoctoral Scientist,Y,27093
36995,Senior Transformation Consultant,Y,27094
36996,Sr. Software Developer,Y,27095
36997,Senior Growth Analytics Manager,Y,27096
36998,Data Engineer,Y,27097
36999,Senior Technical Solutions Engineer,Y,27098
37000,Senior Automation Engineer,Y,27099
37001,Model Risk Manager,Y,27100
37002,Senior Software Engineer,Y,27101
37003,Project Scientist,Y,27102
37004,Software Engineer,Y,27103
37005,Finance Systems Engineer,Y,27104
37006,Principal Data Scientist,Y,27105
37007,Solutions Architect,Y,27106
37008,Postdoctoral Scientist ,Y,27107
37009,SENIOR SOFTWARE ENGINEER,Y,27108
37010,"DATA MODELING MANAGER, LENDING",Y,27109
37011,Online Learning Experience Designer,Y,27110
37012,CHIEF EXECUTIVE OFFICER,Y,27111
37013,Marketing Graphic Design Director,N,27112
37014,VP - IT and Digital,Y,27113
37015,Tax Manager,Y,27114
37016,Project Engineer,Y,27115
37017,OPERATIONS RESEARCH ANALYST ,Y,27116
37018,Product Manager ,Y,27117
37019,Anchor/Multimedia Journalist,Y,27118
37020,Research Director - Midwest Organic Center - Iowa,Y,27119
37021,Mulesoft Developer,Y,27120
37022,Lead Data Scientist,Y,27121
37023,ASSOCIATE PROFESSOR AND DEPARTMENT CHAIR,Y,27122
37024,Research Director - Midwest Organic Center,Y,27123
37025,Physical Therapist,N,27124
37026,Assistant Development Manager,N,27125
37027,Sr Business Operations Associate,Y,27126
37028,ENGINEERING MANAGER,Y,27127
37029,Designer- Landscape Architecture,Y,27128
37030,QA Automation Engineer,Y,27129
37031,15-1121,Y,27130
37032,SEINOR SOFTWARE DEVELOPER,Y,27131
37033,Senior Attorney,Y,27132
37034,"Sr. Manager, Solution Design Team Lead",Y,27133
37035,Control Engineer,Y,27134
37036,Support Engineer I–External,Y,27135
37037,Research Scientist,Y,27136
37038,System Engineer,Y,27137
37039,SOFTWARE DEVELOPER,Y,27138
37040,BI Developer,Y,27139
37041,Software Engineer,Y,27140
37042,IT Engineer IV,Y,27141
37043,Associate,Y,27142
37044,Business Analyst II,Y,27143
37045,Programmer Analyst,Y,27144
37046,GLOBAL SUPPLY CHAIN DIRECTOR,Y,27145
37047,Data Scientist,Y,27146
37048,"Lead Back End Engineer, Synthetic Data ",Y,27147
37049,QA Tester,Y,27148
37050,Jr. Mechanical Engineer,Y,27149
37051,SAP UAT Senior Tester,Y,27150
37052,Director of Customer Engineering for DBIQ-Enterprise,Y,27151
37053,Associate Professor and Director of Medical Physics Program,Y,27152
37054,BI Developer,Y,27153
37055,SAP UAT Senior Tester,Y,27154
37056,Senior Data Integration Engineer,Y,27155
37057,Postdoctoral Research Associate,Y,27156
37058,Manager - Quality Assurance,Y,27157
37059,QUALITY ASSURANCE ANALYST ,Y,27158
37060,SR. SOFTWARE DEVELOPER,Y,27159
37061,Software Engineer,Y,27160
37062,TECHNICAL ANALYST,Y,27161
37063,Data Scientist II,Y,27162
37064,QA Test Engineer,Y,27163
37065,Infrastructure Engineer,Y,27164
37066,Application Developer,Y,27165
37067,TECHNICAL LEAD,Y,27166
37068,SYSTEM ANALYST,Y,27167
37069, Lead.,Y,27168
37070,SOFTWARE DEVELOPER	,Y,27169
37071,Business System Analyst,Y,27170
37072,Sr. Software Engineer,Y,27171
37073,SYSTEM DEVELOPMENT ENGINEER II,Y,27172
37074,Software Engineer II,Y,27173
37075,Software Engineering SMTS,Y,27174
37076,BUSINESS SYSTEMS ANALYST,Y,27175
37077,Manager JC50,Y,27176
37078,ASSOCIATE,Y,27177
37079,Principal Business IS Analyst,Y,27178
37080,EMBEDDED DEVELOPER,Y,27179
37081,SOFTWARE DEVELOPER,Y,27180
37082,Business Analyst,Y,27181
37083,Business Analyst,Y,27182
37084,Software Engineer II,Y,27183
37085,Solutions Engineer Advisor Sr,Y,27184
37086,Computer Systems Analyst - KBGFJG31279-15,Y,27185
37087,Software Engineer,Y,27186
37088,"Engineer II, Quality Assurance",Y,27187
37089,Specialist Senior ,Y,27188
37090,"Engineer III, Software",Y,27189
37091,Software Development Engineer III,Y,27190
37092,Data Engineer - CAS-70480-S4Q5Y0,Y,27191
37093,Supplier Quality Improvement Engineer - Senior,Y,27192
37094,Data Engineer,Y,27193
37095,Business Intelligence Engineer II,Y,27194
37096,"Test Data Analyst, Consultant Level",Y,27195
37097,Principal Consultant - US ,Y,27196
37098,Manager JC50,Y,27197
37099,Support Engineer,Y,27198
37100,Data Engineer II,Y,27199
37101,Technical Leader,Y,27200
37102,Senior Business Analyst,Y,27201
37103,Engineering Product Manager - CAS-80819-X2P9H7,Y,27202
37104,SAS DEVELOPER,Y,27203
37105,Software Developer,Y,27204
37106,Senior BizOps Engineer,Y,27205
37107,LEAD II - ENTERPRISE SOLUTIONS,Y,27206
37108,Software Engineer,Y,27207
37109,Director of Software Development,Y,27208
37110,Postdoctoral Associate,Y,27209
37111,System Validation Engineer,Y,27210
37112,Functional Consultant,Y,27211
37113,Risk Manager III,Y,27212
37114,Software Engineer,Y,27213
37115,Product Manager -  KBGFJG167335-1,Y,27214
37116,Senior Developer – Full Stack,Y,27215
37117,Pastry Chef and Group Bakery Manager,Y,27216
37118,Professional Test Engineer,Y,27217
37119,Assistant Professor of Japanese Studies,Y,27218
37120,Technical Architect,Y,27219
37121,"Senior Engineer, AP Systems",Y,27220
37122,Sr. Software Engineer - WiFi,Y,27221
37123,SOFTWARE DEVELOPMENT ENGINEER II,Y,27222
37124,Physician,N,27223
37125,Sr. Systems Engineer,Y,27224
37126,Senior Software Engineer,Y,27225
37127,Full Stack Developer,Y,27226
37128,Technology Delivery Lead Senior Manager,Y,27227
37129,Sr. Silicon Design Engineer,Y,27228
37130,Research Senior Associate,Y,27229
37131,"Lead, Accessability",Y,27230
37132,Software Engineer,Y,27231
37133,Digital Dev Engineer III,Y,27232
37134,"PILOT, DIRECTOR OF FLIGHT OPERATIONS",Y,27233
37135,Geomechanical Engineer,Y,27234
37136,Technical Designer,Y,27235
37137,CAD Administrator and Designer,Y,27236
37138,ENTRY LEVEL PROJECT ENGINEER,Y,27237
37139,Software Developer - Testing,Y,27238
37140,"Senior Data Scientist, Analytics",Y,27239
37141,Enterprise Act Engineer III,Y,27240
37142,Advertising Client Success,Y,27241
37143,Support Engineer - External I,Y,27242
37144,Software Engineer - Senior,Y,27243
37145,Senior Electrical Engineer,Y,27244
37146,"Principal, Solutions Architect",Y,27245
37147,Cloud Architect,Y,27246
37148,Staff Software Engineer,Y,27247
37149,APPLICATION DEVELOPER,Y,27248
37150,"Software Developers, Applications - KBGFJG22244-10",Y,27249
37151,Sr. Software Engineer II,Y,27250
37152,Software Engineer in Test II,Y,27251
37153,Software Development Engineer II,Y,27252
37154,NETWORK ENGINEER,Y,27253
37155,Software Engineer,Y,27254
37156,Applications Analyst,Y,27255
37157,Senior Consulting Software Engineer,Y,27256
37158,SOFTWARE ENGINEER,Y,27257
37159,Postdoctoral Fellow,Y,27258
37160,Chief Marketing Officer,Y,27259
37161,Civil Engineer,Y,27260
37162,SOFTWARE QA ENGINEER,Y,27261
37163,Managing Director Strategic Planning for Marketing and Sales,Y,27262
37164,Developer,Y,27263
37165,"Deputy Director, Program Advocacy and Communications",Y,27264
37166,Software Development Engineer - Systems,Y,27265
37167,Software Developer,Y,27266
37168,"Machine Learning Engineer II, Recommendations",Y,27267
37169,Research Fellow,Y,27268
37170,"Manager II, Program Management",Y,27269
37171,SENIOR DATA ENGINEER,Y,27270
37172,Sr. MTS Software Engineer,Y,27271
37173,"Administrator, Web & Integration Services",Y,27272
37174,SQL Business Intelligence Developer,Y,27273
37175,Hardware Systems Engineer,Y,27274
37176,Senior DevOps Engineer,Y,27275
37177,Software Engineer,Y,27276
37178,"Director, Product Management",Y,27277
37179,Senior Product Analyst,Y,27278
37180,Software Engineer 2,Y,27279
37181,Lead Software Test Engineer,Y,27280
37182,FIELD ENGINEER/INSPECTOR,Y,27281
37183,"Senior Associate, Marketing",Y,27282
37184,Assistant Professor of Computer Science,Y,27283
37185,"Manager, LCMS Marketing ",Y,27284
37186,GPU Modeling Architect,Y,27285
37187,TECHNICAL LEAD,Y,27286
37188,Senior Systems Test  Engineer,Y,27287
37189,Tax Senior,Y,27288
37190,Program Manager -ProdDev,Y,27289
37191,Technical Consultant,Y,27290
37192,Technical Architect,Y,27291
37193,Design Release Engineer,Y,27292
37194,Software Engineer,Y,27293
37195,Associate Data Scientist,Y,27294
37196,Accountants and Auditors - KBGFJG165323-1,Y,27295
37197,Business Systems Analyst,Y,27296
37198,Senior Quality Engineer  (20012.4714.1),Y,27297
37199,Programmer Analyst Expert  ,Y,27298
37200,Advanced Software Engineer,Y,27299
37201,Software Engineer,Y,27300
37202,ARCHITECT II - ENTERPRISE SOLUTIONS,Y,27301
37203,Software Developer,Y,27302
37204,Software Development Engineer,Y,27303
37205,Data Scientist ,Y,27304
37206,IT PROJECT MANAGER 3,Y,27305
37207,Software Development Engineer III,Y,27306
37208,Developer User Interface,Y,27307
37209,Data Scientist,Y,27308
37210,Sr Software Engineer,Y,27309
37211,Construction Manager,Y,27310
37212,"Research Investigator, Cell Line Development",Y,27311
37213,Chief Operating Officer,Y,27312
37214,Process Development Senior Scientist,Y,27313
37215,Software Engineer 1615.67441,Y,27314
37216,Trauma and Acute Care Surgeon,Y,27315
37217,Senior Associate JC60 - Management Analysts,Y,27316
37218,Technology Lead - US ,Y,27317
37219,"Software Developer, Applications",Y,27318
37220,Data Analyst,Y,27319
37221,Senior Growth Marketing Manager,Y,27320
37222,Staff ASICS Engineer,Y,27321
37223,Systems Engineer,Y,27322
37224,Marketing Analyst,Y,27323
37225,SYSTEMS ANALYST,Y,27324
37226,React Native Developer,Y,27325
37227,"Manager, IT Business Architect",Y,27326
37228,DevOps Engineer,Y,27327
37229,Network Infrastructure Engineer,Y,27328
37230,Principal Product Manager,Y,27329
37231,"Software Engineer, iOS Application Development",Y,27330
37232,Component Design Engineer,Y,27331
37233,Application Consultant,Y,27332
37234,QA Automation Engineer,Y,27333
