Employee_Change_Id,NEW_EMPLOYMENT,CONTINUED_EMPLOYMENT,CHANGE_PREVIOUS_EMPLOYMENT,NEW_CONCURRENT_EMPLOYMENT,CHANGE_EMPLOYER,AMENDED_PETITION,Employee_Id
18775,0,0,0,0,1,0,28640
18776,1,0,0,0,0,0,28641
18777,0,0,0,0,0,1,28642
18778,0,1,0,0,0,0,28643
18779,0,0,0,0,1,0,28644
18780,0,0,0,0,1,0,28645
18781,1,0,0,0,0,0,28646
18782,0,1,0,0,0,0,28647
18783,0,0,0,0,1,0,28648
18784,0,0,1,0,0,0,28649
18785,1,0,0,0,0,0,28650
18786,0,0,0,0,0,1,28651
18787,0,0,0,0,0,1,28652
18788,0,0,0,0,0,1,28653
18789,0,0,0,0,1,0,28654
18790,0,1,0,0,0,0,28655
18791,0,0,0,0,1,0,28656
18792,0,0,0,0,1,0,28657
18793,0,1,0,0,0,0,28658
18794,0,0,0,0,0,1,28659
18795,0,0,0,0,0,1,28660
18796,0,0,0,0,0,1,28661
18797,0,0,0,0,1,0,28662
18798,0,0,0,0,0,1,28663
18799,1,0,0,0,0,0,28664
18800,0,0,0,0,1,0,28665
18801,0,0,0,0,0,1,28666
18802,0,0,0,0,0,1,28667
18803,0,1,0,0,0,0,28668
18804,1,0,0,0,0,0,28669
18805,0,0,0,0,1,0,28670
18806,0,0,1,0,0,0,28671
18807,1,0,0,0,0,0,28672
18808,1,0,0,0,0,0,28673
18809,0,1,0,0,0,0,28674
18810,0,0,0,0,1,0,28675
18811,0,0,0,0,1,0,28676
18812,0,0,1,0,0,0,28677
18813,0,1,0,0,0,0,28678
18814,0,1,0,0,0,0,28679
18815,0,1,0,0,0,0,28680
18816,1,0,0,0,0,0,28681
18817,1,0,0,0,0,0,28682
18818,0,0,0,0,1,0,28683
18819,0,0,0,0,1,0,28684
18820,0,0,0,0,0,1,28685
18821,25,0,0,0,0,0,28686
18822,0,0,0,0,0,1,28687
18823,0,1,0,0,0,0,28688
18824,1,0,0,0,0,0,28689
18825,1,0,0,0,0,0,28690
18826,0,1,0,0,0,0,28691
18827,0,0,0,0,1,0,28692
18828,0,0,1,0,0,0,28693
18829,0,0,0,0,1,0,28694
18830,0,0,0,0,1,0,28695
18831,0,0,0,0,0,1,28696
18832,0,0,0,0,0,1,28697
18833,0,0,0,0,1,0,28698
18834,0,0,0,0,0,1,28699
18835,0,0,0,0,1,0,28700
18836,0,1,0,0,0,0,28701
18837,0,0,0,0,1,0,28702
18838,0,1,0,0,0,0,28703
18839,0,0,0,0,1,0,28704
18840,1,0,0,0,0,0,28705
18841,0,0,0,0,1,0,28706
18842,0,1,0,0,0,0,28707
18843,0,0,0,0,0,1,28708
18844,1,0,0,0,0,0,28709
18845,1,0,0,0,0,0,28710
18846,0,0,0,0,0,1,28711
18847,5,5,5,0,5,5,28712
18848,0,0,0,0,1,0,28713
18849,1,0,0,0,0,0,28714
18850,0,0,0,0,0,1,28715
18851,0,0,0,0,0,1,28716
18852,0,0,0,0,1,0,28717
18853,1,0,0,0,0,0,28718
18854,0,0,0,0,1,0,28719
18855,1,0,0,0,0,0,28720
18856,1,0,0,0,0,0,28721
18857,0,1,0,0,0,0,28722
18858,0,1,0,0,0,0,28723
18859,0,1,0,0,0,0,28724
18860,0,0,1,0,0,0,28725
18861,0,0,0,0,1,0,28726
18862,0,1,0,0,0,0,28727
18863,0,0,0,0,0,1,28728
18864,0,0,0,0,1,0,28729
18865,0,1,0,0,0,0,28730
18866,0,0,0,0,0,1,28731
18867,1,0,0,0,0,0,28732
18868,0,0,0,0,0,1,28733
18869,0,1,0,0,0,0,28734
18870,0,0,0,0,1,0,28735
18871,0,0,0,0,1,0,28736
18872,0,0,0,0,1,0,28737
18873,0,0,1,0,0,0,28738
18874,0,0,1,0,0,0,28739
18875,0,1,0,0,0,0,28740
18876,4,4,4,0,4,4,28741
18877,0,1,0,0,0,0,28742
18878,1,0,0,0,0,0,28743
18879,1,0,0,0,0,0,28744
18880,1,0,0,0,0,0,28745
18881,0,0,0,0,1,0,28746
18882,0,0,0,0,1,0,28747
18883,0,1,0,0,0,0,28748
18884,0,0,0,0,1,0,28749
18885,0,0,0,0,0,1,28750
18886,0,0,0,0,0,1,28751
18887,0,1,0,0,0,0,28752
18888,0,0,0,0,1,0,28753
18889,0,0,0,0,1,0,28754
18890,1,0,0,0,0,0,28755
18891,1,0,0,0,0,0,28756
18892,0,0,0,0,1,0,28757
18893,0,1,0,0,0,0,28758
18894,1,0,0,0,0,0,28759
18895,0,0,0,0,1,0,28760
18896,1,0,0,0,0,0,28761
18897,1,0,0,0,0,0,28762
18898,0,1,0,0,0,0,28763
18899,0,0,0,0,1,0,28764
18900,0,1,0,0,0,0,28765
18901,0,0,0,0,1,0,28766
18902,0,1,0,0,0,0,28767
18903,0,0,0,0,0,1,28768
18904,0,0,0,0,0,1,28769
18905,0,0,0,0,1,0,28770
18906,0,0,0,0,1,0,28771
18907,0,0,0,0,0,1,28772
18908,0,0,0,0,1,0,28773
18909,0,0,0,0,1,0,28774
18910,0,0,0,0,1,0,28775
18911,0,1,0,0,0,0,28776
18912,0,0,0,0,1,0,28777
18913,0,1,0,0,0,0,28778
18914,0,0,0,0,1,0,28779
18915,1,0,0,0,0,0,28780
18916,0,1,0,0,0,0,28781
18917,0,0,0,0,1,0,28782
18918,0,0,1,0,0,0,28783
18919,0,0,0,0,1,0,28784
18920,0,0,0,0,1,0,28785
18921,0,0,1,0,0,0,28786
18922,1,0,0,0,0,0,28787
18923,1,0,0,0,1,1,28788
18924,1,0,0,0,0,0,28789
18925,0,0,1,0,0,0,28790
18926,0,1,0,0,0,0,28791
18927,0,0,0,0,0,1,28792
18928,0,0,0,0,0,1,28793
18929,0,1,0,0,0,0,28794
18930,5,5,5,0,5,5,28795
18931,0,0,1,0,0,0,28796
18932,1,0,0,0,0,0,28797
18933,0,0,0,0,1,0,28798
18934,0,1,0,0,0,0,28799
18935,0,1,0,0,0,0,28800
18936,0,0,1,0,0,0,28801
18937,1,0,0,0,0,0,28802
18938,0,0,0,0,0,1,28803
18939,0,0,0,0,0,1,28804
18940,1,0,0,0,0,0,28805
18941,0,0,0,0,0,1,28806
18942,0,0,0,0,1,0,28807
18943,0,0,0,0,0,1,28808
18944,1,0,0,0,0,0,28809
18945,0,1,0,0,0,0,28810
18946,0,0,0,0,1,0,28811
18947,0,0,0,0,1,0,28812
18948,0,0,0,0,1,0,28813
18949,0,0,0,0,1,0,28814
18950,0,0,0,0,1,0,28815
18951,0,1,0,0,0,0,28816
18952,1,0,0,0,0,0,28817
18953,0,0,1,0,0,0,28818
18954,0,0,0,0,1,0,28819
18955,0,0,0,0,0,1,28820
18956,0,0,0,0,0,1,28821
18957,0,1,0,0,0,0,28822
18958,0,0,0,0,1,0,28823
18959,0,0,0,1,0,0,28824
18960,0,0,0,0,1,0,28825
18961,0,0,0,0,0,1,28826
18962,0,1,0,0,0,0,28827
18963,0,1,0,0,0,0,28828
18964,0,0,0,0,0,1,28829
18965,0,0,0,0,1,0,28830
18966,0,0,0,0,1,0,28831
18967,0,0,0,0,0,1,28832
18968,0,1,0,0,0,0,28833
18969,0,1,0,0,0,0,28834
18970,1,0,0,0,0,0,28835
18971,1,0,0,0,0,0,28836
18972,0,1,0,0,0,0,28837
18973,0,0,0,0,0,1,28838
18974,0,0,0,0,1,0,28839
18975,0,0,0,0,1,0,28840
18976,1,0,0,0,0,0,28841
18977,0,0,0,0,1,0,28842
18978,0,0,0,0,0,1,28843
18979,0,0,0,0,1,0,28844
18980,10,0,0,0,0,0,28845
18981,0,0,0,0,0,1,28846
18982,1,0,0,0,0,0,28847
18983,0,0,0,0,0,1,28848
18984,0,1,0,0,0,0,28849
18985,0,1,0,0,0,0,28850
18986,0,1,0,0,0,0,28851
18987,0,1,0,0,0,0,28852
18988,0,1,0,0,0,0,28853
18989,0,1,0,0,0,0,28854
18990,0,0,0,0,1,0,28855
18991,0,1,0,0,0,0,28856
18992,0,0,1,0,0,0,28857
18993,0,0,0,1,0,0,28858
18994,0,0,0,0,1,0,28859
18995,0,0,0,0,0,1,28860
18996,0,1,0,0,0,0,28861
18997,0,0,0,0,1,0,28862
18998,0,0,0,0,1,0,28863
18999,0,0,0,0,1,0,28864
19000,1,0,0,0,0,0,28865
19001,0,0,0,0,1,0,28866
19002,0,0,0,0,1,0,28867
19003,1,0,0,0,0,0,28868
19004,0,1,0,0,0,0,28869
19005,0,0,0,0,0,1,28870
19006,0,0,0,0,1,0,28871
19007,0,1,0,0,0,0,28872
19008,0,0,0,0,1,0,28873
19009,0,0,0,0,1,0,28874
19010,0,0,1,0,0,0,28875
19011,0,0,0,0,100,0,28876
19012,1,0,0,0,0,0,28877
19013,0,0,0,0,1,0,28878
19014,0,0,0,0,1,0,28879
19015,0,0,0,0,1,0,28880
19016,0,0,1,0,0,0,28881
19017,0,0,0,0,1,0,28882
19018,0,0,0,0,0,1,28883
19019,0,1,0,0,0,0,28884
19020,0,0,0,0,1,0,28885
19021,0,0,0,0,1,0,28886
19022,0,0,0,0,1,0,28887
19023,0,0,0,0,1,0,28888
19024,0,0,0,0,1,0,28889
19025,0,0,0,0,1,0,28890
19026,0,0,0,0,0,1,28891
19027,0,0,0,0,1,0,28892
19028,0,1,0,0,0,0,28893
19029,0,0,0,0,1,0,28894
19030,0,0,0,0,1,0,28895
19031,0,1,0,0,0,0,28896
19032,0,0,0,0,1,0,28897
19033,0,0,0,0,1,0,28898
19034,0,0,0,0,1,0,28899
19035,0,1,0,0,0,0,28900
19036,0,0,0,0,0,1,28901
19037,0,0,0,0,1,0,28902
19038,0,0,0,0,1,0,28903
19039,0,1,0,0,0,0,28904
19040,1,0,0,0,0,0,28905
19041,0,0,0,0,1,0,28906
19042,0,1,0,0,0,0,28907
19043,1,0,0,0,0,0,28908
19044,0,0,0,0,0,1,28909
19045,1,0,0,0,0,0,28910
19046,0,0,0,0,1,0,28911
19047,0,0,0,0,0,1,28912
19048,0,0,0,0,0,25,28913
19049,0,0,0,0,0,1,28914
19050,1,0,0,0,0,0,28915
19051,0,0,0,0,0,1,28916
19052,0,0,0,0,1,0,28917
19053,1,0,0,0,0,0,28918
19054,0,1,0,0,0,0,28919
19055,0,0,0,0,1,0,28920
19056,1,0,0,0,0,0,28921
19057,0,0,0,0,0,1,28922
19058,0,0,0,0,1,0,28923
19059,0,0,0,0,1,0,28924
19060,1,0,0,0,0,0,28925
19061,0,1,0,0,0,0,28926
19062,0,0,0,0,1,0,28927
19063,0,1,0,0,0,0,28928
19064,0,0,0,0,10,0,28929
19065,0,0,0,0,1,0,28930
19066,0,1,0,0,0,0,28931
19067,0,0,0,0,1,0,28932
19068,0,0,0,0,0,1,28933
19069,0,0,0,0,1,0,28934
19070,0,0,0,0,1,0,28935
19071,0,0,0,0,1,0,28936
19072,0,0,0,0,0,1,28937
19073,0,0,0,0,0,1,28938
19074,1,0,0,0,0,0,28939
19075,0,0,0,0,0,1,28940
19076,0,0,0,0,1,0,28941
19077,0,0,0,0,1,0,28942
19078,1,0,0,0,0,0,28943
19079,0,0,0,0,1,0,28944
19080,0,0,0,0,0,1,28945
19081,0,0,0,0,0,1,28946
19082,1,0,0,0,0,0,28947
19083,0,1,0,0,0,0,28948
19084,0,0,0,0,1,0,28949
19085,1,0,0,0,0,0,28950
19086,0,1,0,0,0,0,28951
19087,0,0,1,0,0,0,28952
19088,0,0,0,0,1,0,28953
19089,0,0,0,0,1,0,28954
19090,0,0,0,0,0,25,28955
19091,0,0,0,0,1,0,28956
19092,0,1,0,0,0,0,28957
19093,0,0,0,0,1,0,28958
19094,1,0,0,0,0,0,28959
19095,0,1,0,0,0,0,28960
19096,0,0,0,0,0,3,28961
19097,0,0,0,0,1,0,28962
19098,1,0,0,0,0,0,28963
19099,0,1,0,0,0,0,28964
19100,1,0,0,0,0,0,28965
19101,0,0,0,0,0,1,28966
19102,0,0,0,0,0,1,28967
19103,0,0,0,0,0,1,28968
19104,0,0,0,0,1,0,28969
19105,0,1,0,0,0,0,28970
19106,0,1,0,0,0,0,28971
19107,0,0,0,0,1,0,28972
19108,0,1,0,0,0,0,28973
19109,0,0,0,0,1,0,28974
19110,1,0,0,0,0,0,28975
19111,0,0,0,0,1,0,28976
19112,0,0,0,0,1,0,28977
19113,0,1,0,0,0,0,28978
19114,0,0,1,0,0,0,28979
19115,0,0,0,0,1,0,28980
19116,0,0,0,0,1,0,28981
19117,0,0,0,0,0,1,28982
19118,0,0,0,0,1,0,28983
19119,2,0,0,0,0,0,28984
19120,0,0,1,0,0,0,28985
19121,0,0,0,0,1,0,28986
19122,0,0,0,0,0,1,28987
19123,1,0,0,0,0,0,28988
19124,1,0,0,0,0,0,28989
19125,1,0,0,0,0,0,28990
19126,0,0,0,0,0,1,28991
19127,0,0,0,0,1,0,28992
19128,0,1,0,0,0,0,28993
19129,0,1,0,0,0,0,28994
19130,0,0,0,0,1,0,28995
19131,0,0,0,0,0,1,28996
19132,0,0,0,0,1,0,28997
19133,1,0,0,0,0,0,28998
19134,0,0,0,0,0,1,28999
19135,0,0,0,0,0,1,29000
19136,0,0,0,0,1,0,29001
19137,0,0,0,0,1,0,29002
19138,0,0,0,0,1,0,29003
19139,0,0,0,0,0,1,29004
19140,1,0,0,0,0,0,29005
19141,0,0,0,0,0,1,29006
19142,1,0,0,0,0,0,29007
19143,0,0,0,0,1,0,29008
19144,1,0,0,0,0,0,29009
19145,1,0,0,0,0,0,29010
19146,1,0,0,0,0,0,29011
19147,0,0,0,0,5,0,29012
19148,0,1,0,0,0,0,29013
19149,0,0,0,0,1,0,29014
19150,0,1,0,0,0,0,29015
19151,1,0,0,0,0,0,29016
19152,0,1,0,0,0,0,29017
19153,0,1,0,0,0,0,29018
19154,0,0,0,0,1,0,29019
19155,1,0,0,0,0,0,29020
19156,0,0,0,0,1,0,29021
19157,0,0,0,0,1,0,29022
19158,0,0,0,0,1,0,29023
19159,1,0,0,0,0,0,29024
19160,0,0,0,0,1,0,29025
19161,10,5,5,0,5,5,29026
19162,0,0,0,0,1,0,29027
19163,0,1,0,0,0,0,29028
19164,0,0,1,0,0,0,29029
19165,0,0,0,0,1,0,29030
19166,0,0,0,0,0,1,29031
19167,0,1,0,0,0,0,29032
19168,0,0,0,0,0,1,29033
19169,1,0,0,0,0,0,29034
19170,0,1,0,0,0,0,29035
19171,0,0,0,0,1,0,29036
19172,0,0,0,0,0,1,29037
19173,0,0,0,0,1,0,29038
19174,0,0,0,0,1,0,29039
19175,1,0,0,0,0,0,29040
19176,0,0,0,0,1,0,29041
19177,0,1,0,0,0,0,29042
19178,0,0,0,0,0,1,29043
19179,0,0,1,0,0,0,29044
19180,0,100,0,0,0,0,29045
19181,0,1,0,0,0,0,29046
19182,1,0,0,0,0,0,29047
19183,0,1,0,0,0,0,29048
19184,1,0,0,0,0,0,29049
19185,0,0,1,0,0,0,29050
19186,0,0,0,0,1,0,29051
19187,0,0,0,0,1,0,29052
19188,0,0,0,0,0,1,29053
19189,0,0,0,0,1,0,29054
19190,0,0,0,0,1,0,29055
19191,0,0,0,0,1,0,29056
19192,0,0,0,0,0,1,29057
19193,0,0,0,0,0,1,29058
19194,0,1,0,0,0,0,29059
19195,0,0,0,0,1,0,29060
19196,0,0,0,0,0,1,29061
19197,0,0,0,0,0,1,29062
19198,0,0,0,0,1,0,29063
19199,0,1,0,0,0,0,29064
19200,1,0,0,0,0,0,29065
19201,0,0,1,0,0,0,29066
19202,1,0,0,0,0,0,29067
19203,0,1,0,0,0,0,29068
19204,0,1,0,0,0,0,29069
19205,0,0,0,0,1,0,29070
19206,0,0,0,0,0,1,29071
19207,0,0,0,0,0,25,29072
19208,0,0,0,0,1,0,29073
19209,0,0,0,0,0,1,29074
19210,0,0,0,0,0,1,29075
19211,0,0,0,0,1,0,29076
19212,0,0,0,0,1,0,29077
19213,0,0,0,0,1,0,29078
19214,1,0,0,0,0,0,29079
19215,0,0,0,0,1,0,29080
19216,0,0,1,0,0,0,29081
19217,0,0,0,0,1,0,29082
19218,0,0,0,0,0,1,29083
19219,0,1,0,0,0,0,29084
19220,0,0,0,0,1,0,29085
19221,0,0,0,0,1,0,29086
19222,0,0,0,0,1,0,29087
19223,0,0,0,0,1,0,29088
19224,0,1,0,0,0,0,29089
19225,0,0,0,0,1,0,29090
19226,0,0,1,0,0,0,29091
19227,0,0,1,0,0,0,29092
19228,0,0,0,0,1,0,29093
19229,0,0,0,0,1,0,29094
19230,0,0,1,0,0,0,29095
19231,0,1,0,0,0,0,29096
19232,0,0,0,0,1,0,29097
19233,0,1,0,0,0,0,29098
19234,0,0,0,0,0,1,29099
19235,0,0,0,0,1,0,29100
19236,0,0,0,0,1,0,29101
19237,0,0,0,0,0,1,29102
19238,0,0,0,0,1,0,29103
19239,0,1,0,0,1,1,29104
19240,0,0,0,0,0,1,29105
19241,0,1,0,0,0,0,29106
19242,0,0,0,0,0,1,29107
19243,0,0,0,0,1,0,29108
19244,0,0,0,0,0,1,29109
19245,0,0,0,0,0,1,29110
19246,0,0,0,0,2,0,29111
19247,5,0,15,0,15,15,29112
19248,0,0,0,0,100,0,29113
19249,0,0,0,0,1,0,29114
19250,0,1,0,0,0,0,29115
19251,1,0,0,0,0,0,29116
19252,1,0,0,0,0,0,29117
19253,1,0,0,0,0,0,29118
19254,0,1,0,0,0,0,29119
19255,0,0,0,0,1,0,29120
19256,0,0,0,0,1,0,29121
19257,0,0,0,0,1,0,29122
19258,0,0,1,0,0,0,29123
19259,0,0,0,0,10,0,29124
19260,1,0,0,0,0,0,29125
19261,0,1,0,0,0,0,29126
19262,0,0,0,0,1,0,29127
19263,0,0,0,0,0,1,29128
19264,0,0,0,0,0,1,29129
19265,0,0,0,0,1,0,29130
19266,1,0,0,0,0,0,29131
19267,0,0,0,0,1,0,29132
19268,0,0,0,0,1,0,29133
19269,0,0,0,0,1,0,29134
19270,1,0,0,0,0,0,29135
19271,0,0,0,0,1,0,29136
19272,1,0,0,0,0,0,29137
19273,0,1,0,0,0,0,29138
19274,1,0,0,0,0,0,29139
19275,0,0,0,0,1,0,29140
19276,1,0,0,0,0,0,29141
19277,0,1,0,0,0,0,29142
19278,1,0,0,0,0,0,29143
19279,0,0,0,0,1,0,29144
19280,1,0,0,0,0,0,29145
19281,1,0,0,0,0,0,29146
19282,0,0,0,0,1,0,29147
19283,0,0,1,0,0,0,29148
19284,0,1,0,0,0,0,29149
19285,0,0,0,0,1,0,29150
19286,1,0,0,0,0,0,29151
19287,1,0,0,0,0,0,29152
19288,0,0,0,0,1,0,29153
19289,0,1,0,0,0,0,29154
19290,0,0,0,0,1,0,29155
19291,0,0,0,0,1,0,29156
19292,0,0,0,0,0,1,29157
19293,0,0,1,0,0,0,29158
19294,0,0,0,0,0,1,29159
19295,0,0,0,0,0,1,29160
19296,1,0,0,0,0,0,29161
19297,0,0,0,0,1,0,29162
19298,0,1,0,0,0,0,29163
19299,0,0,0,0,0,1,29164
19300,0,0,0,0,0,1,29165
19301,0,0,0,0,0,1,29166
19302,1,0,0,0,0,0,29167
19303,4,4,4,0,4,4,29168
19304,0,0,0,0,0,1,29169
19305,1,0,0,0,0,0,29170
19306,0,0,0,0,0,1,29171
19307,1,0,0,0,0,0,29172
19308,0,0,0,0,0,1,29173
19309,0,0,1,0,0,0,29174
19310,0,0,1,0,0,0,29175
19311,0,0,0,0,0,1,29176
19312,0,0,0,0,1,0,29177
19313,1,0,0,0,0,0,29178
19314,0,0,1,0,0,0,29179
19315,0,0,0,0,1,0,29180
19316,1,0,0,0,0,0,29181
19317,0,0,0,0,1,0,29182
19318,0,0,0,0,1,0,29183
19319,1,0,0,0,0,0,29184
19320,1,0,0,0,0,0,29185
19321,1,0,0,0,0,0,29186
19322,0,1,0,0,0,0,29187
19323,0,0,0,0,0,1,29188
19324,0,1,0,0,0,0,29189
19325,0,0,1,0,0,0,29190
19326,0,0,0,0,1,0,29191
19327,0,0,0,0,0,1,29192
19328,0,0,0,0,0,1,29193
19329,0,0,0,0,1,0,29194
19330,0,0,0,0,1,0,29195
19331,0,0,0,0,1,0,29196
19332,0,0,0,0,1,0,29197
19333,0,1,0,0,0,0,29198
19334,0,0,0,0,1,0,29199
19335,0,1,0,0,0,0,29200
19336,0,0,0,0,0,1,29201
19337,0,1,0,0,0,0,29202
19338,0,0,0,0,1,0,29203
19339,0,0,0,0,1,0,29204
19340,0,0,0,0,0,1,29205
19341,0,0,0,0,0,1,29206
19342,0,0,1,0,0,0,29207
19343,0,1,0,0,0,0,29208
19344,0,0,0,0,0,1,29209
19345,1,0,0,0,0,0,29210
19346,0,0,0,0,1,0,29211
19347,0,0,0,0,1,0,29212
19348,0,0,0,0,1,0,29213
19349,1,0,0,0,0,0,29214
19350,0,0,0,0,1,0,29215
19351,1,0,0,0,0,0,29216
19352,0,0,0,0,0,1,29217
19353,1,0,0,0,0,0,29218
19354,0,0,0,0,1,0,29219
19355,0,0,0,0,0,1,29220
19356,0,0,0,0,0,1,29221
19357,0,0,0,0,0,1,29222
19358,0,0,0,0,0,1,29223
19359,0,1,0,0,0,0,29224
19360,0,0,0,0,1,0,29225
19361,0,0,0,0,1,0,29226
19362,0,0,1,0,0,0,29227
19363,0,0,0,0,0,1,29228
19364,0,0,0,0,1,0,29229
19365,0,0,0,0,0,3,29230
19366,1,0,0,0,0,0,29231
19367,0,0,0,0,0,1,29232
19368,1,0,0,0,0,0,29233
19369,0,0,0,0,1,0,29234
19370,0,0,0,0,1,0,29235
19371,0,0,0,0,1,0,29236
19372,0,0,0,0,1,0,29237
19373,1,0,0,0,0,0,29238
19374,0,1,0,0,0,0,29239
19375,0,0,0,0,1,0,29240
19376,0,0,0,0,1,0,29241
19377,0,0,0,0,1,0,29242
19378,0,0,0,0,1,0,29243
19379,0,0,0,0,0,1,29244
19380,0,0,0,0,0,1,29245
19381,0,0,0,0,0,1,29246
19382,0,0,0,0,1,0,29247
19383,0,1,0,0,0,0,29248
19384,0,1,0,0,0,0,29249
19385,0,0,0,0,1,0,29250
19386,0,0,0,0,1,0,29251
19387,1,0,0,0,0,0,29252
19388,0,0,0,0,1,0,29253
19389,0,1,0,0,0,0,29254
19390,0,1,0,0,0,0,29255
19391,1,0,0,0,0,0,29256
19392,0,0,0,0,1,0,29257
19393,0,0,0,0,1,0,29258
19394,0,0,0,0,1,0,29259
19395,0,0,0,0,1,0,29260
19396,1,0,0,0,0,0,29261
19397,0,0,0,0,1,0,29262
19398,1,0,0,0,0,0,29263
19399,0,0,0,0,1,0,29264
19400,0,1,0,0,0,0,29265
19401,0,1,0,0,0,0,29266
19402,0,0,0,0,1,0,29267
19403,0,0,0,0,10,0,29268
19404,0,0,0,0,1,0,29269
19405,0,0,0,0,0,1,29270
19406,0,100,0,0,0,0,29271
19407,5,0,0,5,5,5,29272
19408,1,0,0,0,0,0,29273
19409,0,0,0,0,1,0,29274
19410,0,0,0,0,1,0,29275
19411,1,0,0,0,0,0,29276
19412,0,0,1,0,0,0,29277
19413,0,0,0,0,1,0,29278
19414,0,0,0,0,0,1,29279
19415,0,0,0,0,0,1,29280
19416,1,0,0,0,0,0,29281
19417,1,0,0,0,0,0,29282
19418,0,0,0,0,10,0,29283
19419,0,0,0,0,1,0,29284
19420,0,1,0,0,0,0,29285
19421,0,0,0,0,1,0,29286
19422,0,0,0,0,1,0,29287
19423,0,0,0,0,100,0,29288
19424,0,0,0,0,0,3,29289
19425,0,0,0,0,1,0,29290
19426,0,0,1,0,0,0,29291
19427,1,1,1,1,1,1,29292
19428,0,0,0,0,1,0,29293
19429,1,0,0,0,0,0,29294
19430,0,1,0,0,0,0,29295
19431,1,0,0,0,0,0,29296
19432,0,0,0,0,1,0,29297
19433,0,0,0,0,0,1,29298
19434,0,0,0,0,1,0,29299
19435,0,0,0,0,0,1,29300
19436,5,0,15,0,15,15,29301
19437,0,0,0,0,1,0,29302
19438,0,1,0,0,0,0,29303
19439,0,1,1,0,0,1,29304
19440,1,0,0,0,0,0,29305
19441,0,1,0,0,0,0,29306
19442,1,0,0,0,0,0,29307
19443,0,0,0,0,0,1,29308
19444,0,0,1,0,0,0,29309
19445,0,1,0,0,0,0,29310
19446,0,0,0,0,1,0,29311
19447,0,1,0,0,0,0,29312
19448,0,1,0,0,0,0,29313
19449,0,1,0,0,0,0,29314
19450,1,0,0,0,0,0,29315
19451,0,0,1,0,0,0,29316
19452,0,0,1,0,0,0,29317
19453,0,0,0,0,0,1,29318
19454,0,0,0,0,0,1,29319
19455,1,1,1,1,1,1,29320
19456,0,0,0,0,1,0,29321
19457,1,0,0,0,0,0,29322
19458,0,0,0,0,1,0,29323
19459,0,1,0,0,0,0,29324
19460,0,0,0,0,0,1,29325
19461,0,1,0,0,0,0,29326
19462,1,1,1,0,1,1,29327
19463,0,0,0,0,0,1,29328
19464,0,0,0,0,1,0,29329
19465,0,0,25,0,0,0,29330
19466,0,0,0,0,0,1,29331
19467,0,0,0,0,1,0,29332
19468,0,0,0,0,1,0,29333
19469,0,0,0,0,0,1,29334
19470,0,0,0,0,0,1,29335
19471,1,0,0,0,0,0,29336
19472,0,1,0,0,0,0,29337
19473,0,0,0,0,1,0,29338
19474,0,10,0,0,0,0,29339
19475,0,0,0,0,1,0,29340
19476,0,0,0,0,1,0,29341
19477,1,0,0,0,0,0,29342
19478,0,0,0,0,0,1,29343
19479,1,0,0,0,0,0,29344
19480,0,0,0,0,1,0,29345
19481,0,1,0,0,0,0,29346
19482,0,0,0,0,0,1,29347
19483,1,0,0,0,0,0,29348
19484,0,0,0,0,1,0,29349
19485,0,1,0,0,0,0,29350
19486,0,1,0,0,0,0,29351
19487,0,1,0,0,0,0,29352
19488,0,0,0,0,1,0,29353
19489,0,1,0,0,0,0,29354
19490,1,0,0,0,0,0,29355
19491,0,1,0,0,0,0,29356
19492,1,0,0,0,0,0,29357
19493,0,1,0,0,0,0,29358
19494,5,0,15,0,15,15,29359
19495,0,0,0,0,1,0,29360
19496,0,0,0,0,1,0,29361
19497,0,0,0,0,0,1,29362
19498,0,0,0,0,0,1,29363
19499,0,0,0,0,0,1,29364
19500,0,0,1,0,0,0,29365
19501,0,0,0,0,1,0,29366
19502,1,0,0,0,0,0,29367
19503,0,1,0,0,0,0,29368
19504,0,0,0,0,0,1,29369
19505,1,0,0,0,0,0,29370
19506,0,0,0,0,1,0,29371
19507,0,0,0,0,1,0,29372
19508,0,0,0,0,1,0,29373
19509,2,2,2,0,2,2,29374
19510,0,0,0,0,1,0,29375
19511,0,0,0,0,0,1,29376
19512,1,0,0,0,0,0,29377
19513,0,0,0,0,10,0,29378
19514,0,0,0,0,0,1,29379
19515,0,0,0,0,1,0,29380
19516,0,1,0,0,0,0,29381
19517,0,0,0,0,1,0,29382
19518,0,1,0,0,0,0,29383
19519,0,0,0,0,1,0,29384
19520,1,0,0,0,0,0,29385
19521,0,1,0,0,0,0,29386
19522,0,0,0,0,1,0,29387
19523,0,0,0,0,1,0,29388
19524,0,0,0,0,1,0,29389
19525,0,0,0,0,0,1,29390
19526,0,0,0,0,1,0,29391
19527,0,0,0,0,1,0,29392
19528,0,0,0,0,1,0,29393
19529,1,0,0,0,0,0,29394
19530,0,0,0,0,1,0,29395
19531,1,0,0,0,0,0,29396
19532,1,0,0,0,0,0,29397
19533,0,0,0,0,1,0,29398
19534,0,0,0,0,1,0,29399
19535,0,0,0,0,0,1,29400
19536,1,0,0,0,0,0,29401
19537,0,0,0,0,0,1,29402
19538,0,0,0,0,0,1,29403
19539,0,0,0,0,1,0,29404
19540,0,0,0,0,0,1,29405
19541,1,0,0,0,0,0,29406
19542,0,0,0,0,0,1,29407
19543,0,0,1,0,0,0,29408
19544,0,1,0,0,0,0,29409
19545,1,0,0,0,0,0,29410
